DEXPDF;"LIEFERUNG / WARENPOSITION / Art des Geschäfts";Bedingung;"Die Angabe des Datenfeldes ist unzulässig, wenn das Datenfeld „LIEFERUNG / Art des Geschäfts“ angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / Art des Geschäfts";Bedingung;"Sofern vorgenanntes Kriterium nicht gegeben ist, gilt:
• Die Angabe des Datenfeldes ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••••••0•“ [Vollständige Anmeldung] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / Art des Geschäfts";Prüfung;"Sofern dieses Datenfeld in allen Datengruppen „WARENPOSITION“ angegeben wird, darf der angegebene Wert nicht übergreifend identisch verwendet werden."
DEXPDF;"LIEFERUNG / WARENPOSITION / Art des Geschäfts";Prüfung;"Wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „•••••4••“ [Zentrale Zollabwicklung] angegeben wird, gilt:
• Die Verwendung eines der (bis zu zweistelligen) Werte aus Codeliste C0091 ist erforderlich."
DEXPDF;"LIEFERUNG / WARENPOSITION / Art des Geschäfts";Prüfung;"Sofern vorgenanntes Kriterium nicht gegeben ist, gilt:
• Die Verwendung eines der (exakt zweistelligen) Werte aus Codeliste A1150 ist erforderlich."
DEXPDF;"LIEFERUNG / WARENPOSITION / Art des Geschäfts";Aufbau;"Geschäftsvorgang anderer Mitgliedstaaten:
n..2 Schlüsselnummer (Codeliste C0091)"
DEXPDF;"LIEFERUNG / WARENPOSITION / Art des Geschäfts";Aufbau;"Deutscher Geschäftsvorgang:
n2 Schlüsselnummer (Codeliste A1150)"
DEXPDF;"LIEFERUNG / WARENPOSITION / Art des Geschäfts";Prüfmuster;"([1-9][0-9]{0,1}|^[0-9]{2})"
DEXPDF;"LIEFERUNG / WARENPOSITION / Ausfuhrland";Bedingung;"Die Angabe des Datenfeldes ist unzulässig, wenn das Datenfeld „LIEFERUNG / Ausfuhrland“ angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / Ausfuhrland";Bedingung;"Sofern vorgenanntes Kriterium nicht gegeben ist, gilt:
• Die Angabe des Datenfeldes ist erforderlich und nur zulässig, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „•••••9••“ [Einstufiges Verfahren] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / Ausfuhrland";Prüfung;"Der angegebene Wert darf nicht über alle Datengruppen „WARENPOSITION“ identisch verwendet werden."
DEXPDF;"LIEFERUNG / WARENPOSITION / Ausfuhrland";Prüfmuster;"[A-Z]{2}"
DEXPDF;"LIEFERUNG / WARENPOSITION / Bestimmungsland";Prüfmuster;"[A-Z]{2}"
DEXPDF;"LIEFERUNG / WARENPOSITION / Referenznummer/UCR";Bedingung;"Die Angabe des Datenfeldes ist unzulässig, wenn das Datenfeld „LIEFERUNG / SENDUNG / Referenznummer/UCR“ angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / Referenznummer/UCR";Prüfung;"Sofern dieses Datenfeld in allen Datengruppen „WARENPOSITION“ angegeben wird, darf der angegebene Wert nicht übergreifend identisch verwendet werden."
DEXPDF;"LIEFERUNG / WARENPOSITION / Referenznummer/UCR";Prüfmuster;"[\x20-\x7E]{1,35}"
DEXPDF;"LIEFERUNG / WARENPOSITION / Registriernummer (extern)";Prüfmuster;".{1,70}"
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG";Bedingung;"Die Angabe einer Datengruppe mit dem Wert „C019“ [Passive Veredelung] in dem Datenfeld „Art“ ist erforderlich und nur zulässig, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••12••••“ [Zollrechtliche Passive Veredelung mit Antrag auf eine vereinfacht zu erteilende PV-Bewilligung] und das Datenfeld „// VERFAHREN / Vorhergehendes Verfahren“ mit dem Wert „48“ [Gleichzeitige Überlassung in den zoll- und steuerrechtlich freien Verkehr von Ersatzerzeugnissen im Rahmen der PV vor Ausfuhr der schadhaften Waren] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Sequenznummer";Prüfung;"Die Nummern dieser Datengruppen müssen lückenlos aufsteigend angegeben werden, beginnend mit „1“."
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Sequenznummer";Beschränkung;"1 - 9"
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Sequenznummer";Prüfmuster;"[1-9]"
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Art";Prüfung;"Jede Art darf nur in einer Datengruppe „BEWILLIGUNG“ verwendet werden."
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Art";Aufbau;"TARIC-Codierung:
a1 Großbuchstabe
n3 Ziffern"
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Art";Prüfmuster;"[A-Z][0-9]{3}"
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Referenznummer";Prüfung;"Die Verwendung eines der Werte aus Codeliste C0010 in den Stellen 1-2 der Bewilligungsnummer ist erforderlich."
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Referenznummer";Prüfung;"OPO-PV:
• Die Verwendung des Wertes „OPO“ [Outward Processing] in den Stellen 3-5 der Bewilligungsnummer ist erforderlich, wenn das Datenfeld „Art“ mit dem Wert „C019“ [Passive Veredelung] angegeben wird.
• Die Bewilligung muss dem als Verfahrensinhaber PV benannten Anmelder zugeordnet sein."
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Referenznummer";Prüfung;"TEA-VV:
• Die Verwendung des Wertes „TEA“ [Temporary Admission] in den Stellen 3-5 der Bewilligungsnummer ist erforderlich, wenn das Datenfeld „Art“ mit dem Wert „C516“ [Vorübergehende Verwendung] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Referenznummer";Prüfung;"IPO-AV:
• Die Verwendung des Wertes „IPO“ [Inward Processing] in den Stellen 3-5 der Bewilligungsnummer ist erforderlich, wenn das Datenfeld „Art“ mit dem Wert „C601“ [Aktive Veredelung] angegeben wird.
• Die Verwendung des Wertes „DE“ [Deutschland] in den Stellen 1-2 der Bewilligungsnummer ist erforderlich, wenn das Datenfeld „Art“ mit dem Wert „C601“ [Aktive Veredelung] und das Datenfeld „// VERFAHREN / Vorhergehendes Verfahren“ mit dem Wert „51“ [Überführung von Waren in das Verfahren der AV] angegeben wird.
• Die Verwendung des Wertes „DE“ [Deutschland] in den Stellen 1-2 der Bewilligungsnummer ist unzulässig, wenn das Datenfeld „Art“ mit dem Wert „C601“ [Aktive Veredelung] und das Datenfeld „// VERFAHREN / Vorhergehendes Verfahren“ mit dem Wert „54“ [AV in einem anderen Mitgliedstaat (ohne die Waren zuvor zum zollrechtlich freien Verkehr zu überlassen)] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Referenznummer";Prüfung;"BTI:
• Die Verwendung des Wertes „BTI“ [Binding Tariff Information] in den Stellen 3-5 der Bewilligungsnummer ist erforderlich, wenn das Datenfeld „Art“ mit dem Wert „C626“ [Verbindliche Zolltarifauskunft] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Referenznummer";Prüfung;"BOI:
• Die Verwendung des Wertes „BOI“ [Binding Origin Information] in den Stellen 3-5 der Bewilligungsnummer ist erforderlich, wenn das Datenfeld „Art“ mit dem Wert „C627“ [Verbindliche Ursprungsauskunft] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Referenznummer";Aufbau;"Deutsche Bewilligungsnummer OPO-PV:
a2 Land „DE“ [Deutschland]
a3 EU-Bewilligungsart „OPO“ [Outward Processing]
n4 Dienststellennummer ATLAS des erteilenden Hauptzollamts
a2 Nationale Bewilligungsart „PV“ [Passive Veredelung]
n6 Laufende Nummer je Dienststelle und nationaler Bewilligungsart"
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Referenznummer";Aufbau;"Deutsche Bewilligungsnummer TEA-VV:
a2 Land „DE“ [Deutschland]
a3 EU-Bewilligungsart „TEA“ [Temporary Admission]
n4 Dienststellennummer ATLAS des erteilenden Hauptzollamts
a2 Nationale Bewilligungsart „VV“ [Vorübergehende Verwendung]
n6 Laufende Nummer je Dienststelle und nationaler Bewilligungsart"
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Referenznummer";Aufbau;"Deutsche Bewilligungsnummer IPO-AV:
a2 Land „DE“ [Deutschland]
a3 EU-Bewilligungsart „IPO“ [Inward Processing]
n4 Dienststellennummer ATLAS des erteilenden Hauptzollamts
a2 Nationale Bewilligungsart „AV“ [Aktive Veredelung]
n6 Laufende Nummer je Dienststelle und nationaler Bewilligungsart"
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Referenznummer";Aufbau;"Bewilligungsnummer anderer Mitgliedstaaten:
a2 Land (Codeliste C0010), ohne „DE“ [Deutschland]
a3 EU-Bewilligungsart „OPO“ [Outward Processing], „TEA“ [Temporary Admission] oder „IPO“ [Inward Processing]
an..29 Nationale Referenznummer der Bewilligung"
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Referenznummer";Aufbau;"Entscheidungsnummer:
a2 Land (Codeliste C0010)
a3 EU-Bewilligungsart „BTI“ [Binding Tariff Information] oder „BOI“ [Binding Origin Information]
an..29 Nationale Referenznummer der Entscheidung"
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Referenznummer";Prüfmuster;"(DEOPO[0-9]{4}PV[0-9]{6}|^DETEA[0-9]{4}VV[0-9]{6}|^DEIPO[0-9]{4}AV[0-9]{6}|^(?!DE)[A-Z]{2}(OPO|TEA|IPO).{1,29}|^[A-Z]{2}(BTI|BOI).{1,29})"
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Bewilligungsinhaber";Bedingung;"Die Angabe des Datenfeldes ist erforderlich und nur zulässig, wenn das Datenfeld „Art“ mit einem der Werte „C626“ [Verbindliche Zolltarifauskunft] oder „C627“ [Verbindliche Ursprungsauskunft] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Bewilligungsinhaber";Beschränkung;"Verwendbare Nummernkreise:
• EORI-Nummer"
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Bewilligungsinhaber";Aufbau;"Deutsche EORI-Nummer aus Migration:
a2 Land „DE“ [Deutschland]
n7 Zollnummer"
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Bewilligungsinhaber";Aufbau;"EORI-Nummer anderer Mitgliedstaaten oder deutsche EORI-Nummer aus Neuvergabe:
a2 Land (Codeliste C0010)
an..15 Nationale Identifikationsnummer"
DEXPDF;"LIEFERUNG / WARENPOSITION / BEWILLIGUNG / Bewilligungsinhaber";Prüfmuster;"[A-Z]{2}[\x21-\x7E]{1,15}"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Beantragtes Verfahren";Prüfung;"Das Datenfeld muss in allen Datengruppen „// WARENPOSITION / VERFAHREN“ mit demselben Wert angegeben werden, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „•••••4••“ [Zentrale Zollabwicklung] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Beantragtes Verfahren";Prüfung;"Die Verwendung des Wertes „10“ [Endgültige Ausfuhr] ist erforderlich, wenn das Datenfeld „KOPF / Art der Anmeldung“ mit dem Wert „CO“ [Handel von Unionsgütern zwischen Zollgebieten, welche nicht von den Verordnungen 2006/112/EC oder 2008/118/EC erfasst sind.] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Beantragtes Verfahren";Prüfung;"Die Verwendung des Wertes „21“ [Vorübergehende Ausfuhr im Rahmen der PV, sofern die Waren nicht unter Code 22 fallen] ist erforderlich und nur zulässig, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••1•••••“ [Zollrechtliche Passive Veredelung] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Beantragtes Verfahren";Prüfung;"Die Verwendung des Wertes „22“ [Vorübergehende Ausfuhr zu anderen als unter Code 21 und Code 23 genannten Zwecken] ist erforderlich und nur zulässig, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••2•••••“ [Wirtschaftliche Passive Veredelung] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Beantragtes Verfahren";Prüfung;"Die Verwendung eines der Werte „10/11/23“ ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „10000•00“ [Rückwirkende Ausfuhranmeldung mit Ausnahme von Passiver Veredelung und Carnet ATA] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Beantragtes Verfahren";Prüfung;"Die Verwendung eines der Werte „10/21/22/23“ ist erforderlich, wenn ein Datenfeld „// SONSTIGER VERWEIS / Art“ mit einem der Werte „Y123/Y154/Y161/Y168“ [FGAS-Dokumente] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Beantragtes Verfahren";Prüfung;"Die Verwendung des Wertes „31“ [Wiederausfuhr von Waren] ist erforderlich, wenn das Datenfeld „AUSFÜHRER / Identifikationsnummer“ mit einer EORI-Nummer angegeben wird und dieser Ausführer in EOS als nicht mit seinem Hauptsitz in der EU ansässig gekennzeichnet ist."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Beantragtes Verfahren";Prüfung;"Die Verwendung eines Wertes, der in Feld 4 der durch das zugehörige Datenfeld „BEWILLIGUNG / Referenznummer“ in Anspruch genommenen Bewilligung EIR-Ausfuhr gelistet wird, ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit dem Wert „20000000“ [Monatliche Sammelanmeldung zum Vereinfachten Verfahren unter Verwendung einer Bewilligung EIR-Ausfuhr] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Beantragtes Verfahren";Prüfung;"Die Verwendung eines Wertes, der in Feld 5 der durch das zugehörige Datenfeld „BEWILLIGUNG / Referenznummer“ in Anspruch genommenen Bewilligung SDE-Ausfuhr gelistet wird, ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „•••01•••“ [Vereinfachtes Verfahren SDE-Ausfuhr], nicht aber „•••014••“ [Vereinfachtes Verfahren SDE-Ausfuhr in zentraler Zollabwicklung] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Beantragtes Verfahren";Prüfung;"Die Verwendung eines Wertes, der in Feld 4 der durch das zugehörige Datenfeld „BEWILLIGUNG / Referenznummer“ in Anspruch genommenen Bewilligung CCL-Ausfuhr / CCL-PV gelistet wird, ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „•••••4••“ [Zentrale Zollabwicklung] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Beantragtes Verfahren";Prüfmuster;"[0-9]{2}"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Vorhergehendes Verfahren";Prüfung;"Die Verwendung des Wertes „46“ [Einfuhr von im Rahmen einer passiven Veredelung aus den Ersatzwaren hergestellten Veredelungserzeugnissen vor der Ausfuhr der Waren, die sie ersetzen• PV: Nur PV-EUSt] ist nur zulässig,
• wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••11••••“ [Passive Veredelung unter Verwendung einer Bewilligung OPO-PV] angegeben wird und in der durch das zugehörige Datenfeld „BEWILLIGUNG / Referenznummer“ in Anspruch genommenen Bewilligung ein Ersatzwarenverkehr mit vorzeitiger Einfuhr bewilligt wurde."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Vorhergehendes Verfahren";Prüfung;"Die Verwendung des Wertes „48“ [Gleichzeitige Überlassung in den zoll- und steuerrechtlich freien Verkehr von Ersatzerzeugnissen im Rahmen der PV vor Ausfuhr der schadhaften Waren] ist nur zulässig,
• wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••11••••“ [Passive Veredelung unter Verwendung einer Bewilligung OPO-PV] angegeben wird und in der durch das zugehörige Datenfeld „BEWILLIGUNG / Referenznummer“ in Anspruch genommenen Bewilligung ein Standardaustausch mit vorzeitiger Einfuhr bewilligt wurde;
• wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••12••••“ [Zollrechtliche Passive Veredelung mit Antrag auf eine vereinfacht zu erteilende PV-Bewilligung] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Vorhergehendes Verfahren";Prüfung;"Die Verwendung eines der Werte „71“ [Überführung von Waren in das Zolllagerverfahren] oder „51“ [Überführung von Waren in das Verfahren der AV] ist unzulässig, wenn das Datenfeld „KOPF / Art der Anmeldung“ mit dem Wert „CO“ [Handel von Unionsgütern zwischen Zollgebieten, welche nicht von den Verordnungen 2006/112/EC oder 2008/118/EC erfasst sind.] und das Datenfeld „LIEFERUNG / Bestimmungsland“ mit einem Wert, der nicht in Codeliste I0812 enthalten ist, angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / Vorhergehendes Verfahren";Prüfmuster;"[0-9]{2}"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / ZUSÄTZLICHES VERFAHREN";Bedingung;"Die Angabe der Datengruppe ist erforderlich, wenn die Codeliste zu den in den Datenfeldern „Beantragtes Verfahren“ und „Vorhergehendes Verfahren“ angegebenen Werten eine Ergänzung verlangt."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / ZUSÄTZLICHES VERFAHREN";Bedingung;"Die Angabe der Datengruppe ist nur zulässig, wenn die Codeliste zu den in den Datenfeldern „Beantragtes Verfahren“ und „Vorhergehendes Verfahren“ angegebenen Werten eine Ergänzung erlaubt."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / ZUSÄTZLICHES VERFAHREN";Bedingung;"Die Angabe einer Datengruppe mit dem Wert „F61“ [Sonstige: Bevorratung und Bebunkerung] in dem Datenfeld „Zusätzliches Verfahren“ ist erforderlich, wenn das Datenfeld „Zusätzliches Verfahren“ irgendeiner anderen Datengruppe „WARENPOSITION“ mit dem Wert „F61“ [Sonstige: Bevorratung und Bebunkerung] angegeben wird.
Die Angabe einer Datengruppe mit dem Wert „6F0“ [Lieferung/Errichtung von Windenergieanlagen] in dem Datenfeld „Zusätzliches Verfahren“ ist erforderlich, wenn das Datenfeld „Zusätzliches Verfahren“ irgendeiner anderen Datengruppe „WARENPOSITION“ mit dem Wert „6F0“ [Lieferung/Errichtung von Windenergieanlagen] angegeben wird.
Die Angabe einer Datengruppe mit dem Wert „F75“ [Waren, die im Rahmen des Handels mit steuerlichen Sondergebieten versandt werden (Art. 1 Abs. 3 des UZK)] in dem Datenfeld „Zusätzliches Verfahren“ ist erforderlich, wenn das Datenfeld „Zusätzliches Verfahren“ irgendeiner anderen Datengruppe „WARENPOSITION“ mit dem Wert „F75“ [Waren, die im Rahmen des Handels mit steuerlichen Sondergebieten versandt werden (Art. 1 Abs. 3 des UZK)] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / ZUSÄTZLICHES VERFAHREN / Sequenznummer";Beschränkung;"fix 1"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / ZUSÄTZLICHES VERFAHREN / Sequenznummer";Prüfmuster;"1"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / ZUSÄTZLICHES VERFAHREN / Zusätzliches Verfahren";Prüfung;"Die Verwendung des Wertes „F75“ [Waren, die im Rahmen des Handels mit steuerlichen Sondergebieten versandt werden (Art. 1 Abs. 3 des UZK)] ist nur zulässig, wenn das Datenfeld „KOPF / Art der Anmeldung“ mit dem Wert „CO“ [Handel von Unionsgütern zwischen Zollgebieten, welche nicht von den Verordnungen 2006/112/EC oder 2008/118/EC erfasst sind.] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / ZUSÄTZLICHES VERFAHREN / Zusätzliches Verfahren";Prüfung;"Die Verwendung eines der Werte „F61“ [Sonstige: Bevorratung und Bebunkerung], „6F0“ [Lieferung/Errichtung von Windenergieanlagen] oder „F75“ [Waren, die im Rahmen des Handels mit steuerlichen Sondergebieten versandt werden (Art. 1 Abs. 3 des UZK)] ist nur zulässig, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „0000••••“, „10000•00“, „11000000“ [Nachträgliche Ausfuhranmeldung bei vorheriger ganz oder teilweise unrichtiger Anmeldung], „12000•00“ oder „20000000“ [Monatliche Sammelanmeldung zum Vereinfachten Verfahren unter Verwendung einer Bewilligung EIR-Ausfuhr] (Ausschluss von Passiver Veredelung und Carnet ATA) angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERFAHREN / ZUSÄTZLICHES VERFAHREN / Zusätzliches Verfahren";Prüfmuster;"[A-Z0-9]{3}"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER";Bedingung;"Die Angabe der Datengruppe ist unzulässig, wenn die Datengruppe „LIEFERUNG / SENDUNG / VERSENDER“ angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER";Prüfung;"Sofern diese Datengruppe in allen Datengruppen „WARENPOSITION“ angegeben wird, darf die Gesamtheit der in den Datenfeldern und Untergruppen angegebenen Werte nicht übergreifend identisch sein."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / Identifikationsnummer";Bedingung;"Die Angabe des Datenfeldes ist erforderlich und nur zulässig, wenn das Datenfeld „Name“ und die Datengruppe „ADRESSE“ nicht angegeben werden."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / Identifikationsnummer";Beschränkung;"Verwendbare Nummernkreise:
• EORI-Nummer
• TCUI-Nummer"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / Identifikationsnummer";Aufbau;"Deutsche EORI-Nummer aus Migration:
a2 Land „DE“ [Deutschland]
n7 Zollnummer"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / Identifikationsnummer";Aufbau;"EORI-Nummer anderer Mitgliedstaaten oder deutsche EORI-Nummer aus Neuvergabe:
a2 Land (Codeliste C0010)
an..15 Nationale Identifikationsnummer"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / Identifikationsnummer";Aufbau;"TCUI-Nummer:
a2 Land
an..15 Nationale oder von der EU zugeordnete Identifikationsnummer"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / Identifikationsnummer";Prüfmuster;"[A-Z]{2}[\x21-\x7E]{1,15}"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / Niederlassungsnummer";Bedingung;"Die Angabe des Datenfeldes ist erforderlich und nur zulässig, wenn das Datenfeld „Identifikationsnummer“ als EORI-Nummer angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / Niederlassungsnummer";Prüfmuster;"[0-9]{4}"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / Name";Bedingung;"Die Angabe des Datenfeldes ist erforderlich und nur zulässig, wenn das Datenfeld „Identifikationsnummer“ nicht angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / Name";Prüfmuster;".{1,70}"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / ADRESSE";Bedingung;"Die Angabe der Datengruppe ist erforderlich und nur zulässig, wenn das Datenfeld „Identifikationsnummer“ nicht angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / ADRESSE / Straße und Hausnummer";Prüfmuster;".{1,70}"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / ADRESSE / Postleitzahl";Bedingung;"Die Angabe des Datenfeldes ist erforderlich, wenn das Datenfeld „Land“ mit keinem der Werte aus Codeliste C0505 angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / ADRESSE / Postleitzahl";Prüfung;"Die Verwendung eines exakt fünfstelligen, numerischen Wertes ist erforderlich, wenn das Datenfeld „Land“ mit dem Wert „DE“ [Deutschland] angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / ADRESSE / Postleitzahl";Aufbau;"Deutsche Postleitzahl:
n5 5 Ziffern"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / ADRESSE / Postleitzahl";Prüfmuster;".{1,17}"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / ADRESSE / Ort";Prüfmuster;".{1,35}"
DEXPDF;"LIEFERUNG / WARENPOSITION / VERSENDER / ADRESSE / Land";Prüfmuster;"[A-Z]{2}"
DEXPDF;"LIEFERUNG / WARENPOSITION / EMPFÄNGER";Bedingung;"Die Angabe der Datengruppe ist unzulässig, wenn die Datengruppe „LIEFERUNG / SENDUNG / EMPFÄNGER“ angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / EMPFÄNGER";Bedingung;"Sofern vorgenannte Kriterien nicht gegeben sind, gilt:
• Die Angabe der Datengruppe ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••••••0•“ [Vollständige Anmeldung] angegeben wird.
• Die Angabe der Datengruppe ist erforderlich, wenn das Datenfeld „KOPF / Beteiligten-Konstellation“ mit einem der Werte „••0•“ [Anmelder lässt sich nicht direkt vertreten] oder „•••0“ [Ausführer beauftragt keinen Subunternehmer] angegeben wird.
• Die Angabe der Datengruppe ist erforderlich, wenn das Datenfeld „LIEFERUNG / Bestimmungsland“ mit einem der Werte aus Codeliste I0810 angegeben wird.
• Die Angabe der Datengruppe ist erforderlich, wenn mindestens eine Datengruppe „// WARENPOSITION / UNTERLAGE“ mit einem der Werte aus den Codelisten I0952 oder I0953 in den Datenfeldern „Art“ und ggf. „Qualifikator“ angegeben wird.
• Die Angabe der Datengruppe ist erforderlich, wenn mindestens eine Datengruppe „// WARENPOSITION / UNTERLAGE“ oder „// WARENPOSITION / SONSTIGER VERWEIS“ mit einem der Werte aus Codeliste I0971 in dem Datenfeld „Art“ angegeben wird."
DEXPDF;"LIEFERUNG / WARENPOSITION / EMPFÄNGER";Prüfung;"Sofern diese Datengruppe in allen Datengruppen „WARENPOSITION“ angegeben wird, darf die Gesamtheit der in den Datenfeldern und Untergruppen angegebenen Werte nicht übergreifend identisch sein."
DEXPDF;"LIEFERUNG / WARENPOSITION / EMPFÄNGER / Identifikationsnummer";Bedingung;"Die Angabe des Datenfeldes ist erforderlich und nur zulässig, wenn das Datenfeld „Name“ und die Datengruppe „ADRESSE“ nicht angegeben werden."
DEXPDF;"LIEFERUNG / WARENPOSITION / EMPFÄNGER / Identifikationsnummer";Beschränkung;"Verwendbare Nummernkreise:
• EORI-Nummer
• TCUI-Nummer"
DEXPDF;"LIEFERUNG / WARENPOSITION / EMPFÄNGER / Identifikationsnummer";Aufbau;"Deutsche EORI-Nummer aus Migration:
a2 Land „DE“ [Deutschland]
n7 Zollnummer"
